nombre_equipo,nit,news_id,participacion,categoria,recomendacion
Goofy_Goobers,860029995,news14869,Cliente,regulación,9
Goofy_Goobers,860029995,news95663,Cliente,regulación,10
Goofy_Goobers,860029995,news95662,Cliente,regulación,11
Goofy_Goobers,860029995,news82188,Cliente,alianza,12
Goofy_Goobers,860029995,news95652,Cliente,regulación,13
Goofy_Goobers,860029995,news40754,Cliente,alianza,14
Goofy_Goobers,860029995,news12444,Cliente,reputación,15
,860029995,news53011,Cliente,,16
Goofy_Goobers,860029995,news18702,Cliente,reputación,17
Goofy_Goobers,860029995,news23058,Cliente,regulación,18
Goofy_Goobers,860029995,news66433,Cliente,reputación,19
Goofy_Goobers,860029995,news97991,Cliente,reputación,20
Goofy_Goobers,860029995,news40405,Cliente,regulación,21
Goofy_Goobers,860029995,news61222,Cliente,regulación,22
Goofy_Goobers,860029995,news96932,Cliente,alianza,23
Goofy_Goobers,860029995,news97987,Cliente,reputación,24
Goofy_Goobers,860029995,news40761,Cliente,descartable,25
Goofy_Goobers,860029995,news38784,Cliente,descartable,26
Goofy_Goobers,860029995,news40757,Cliente,descartable,27
Goofy_Goobers,860029995,news82318,Cliente,descartable,28
Goofy_Goobers,860029978,news98460,Sector,regulación,1
Goofy_Goobers,860029978,news98453,Cliente,regulación,2
Goofy_Goobers,860029978,news98461,Sector,regulación,3
Goofy_Goobers,860029978,news49545,Sector,regulación,4
Goofy_Goobers,860029978,news18241,Sector,regulación,5
Goofy_Goobers,860029978,news98448,Sector,regulación,6
Goofy_Goobers,860029978,news17539,Cliente,regulación,7
Goofy_Goobers,860029978,news34346,Cliente,regulación,8
Goofy_Goobers,860029978,news30916,Sector,reputación,9
Goofy_Goobers,860029978,news96344,Sector,regulación,10
Goofy_Goobers,860029978,news19507,Cliente,regulación,11
Goofy_Goobers,860029978,news30479,Cliente,regulación,12
Goofy_Goobers,860029978,news15241,Cliente,regulación,13
Goofy_Goobers,860029978,news18213,Sector,regulación,14
Goofy_Goobers,860029978,news98450,Cliente,reputación,15
Goofy_Goobers,860029978,news18219,Cliente,regulación,16
Goofy_Goobers,860029978,news19518,Sector,regulación,17
Goofy_Goobers,860029978,news98437,Cliente,reputación,18
Goofy_Goobers,860029978,news30941,Sector,reputación,19
Goofy_Goobers,860029978,news98435,Cliente,reputación,20
Goofy_Goobers,860029978,news30081,Sector,reputación,21
Goofy_Goobers,860029978,news19484,Sector,regulación,22
Goofy_Goobers,860029978,news27814,Sector,alianza,23
Goofy_Goobers,860029978,news18103,Sector,reputación,24
Goofy_Goobers,860029978,news19474,Sector,regulación,25
Goofy_Goobers,860029978,news19513,Sector,regulación,26
Goofy_Goobers,860029978,news98446,Cliente,alianza,27
Goofy_Goobers,860029978,news18090,Sector,reputación,28
Goofy_Goobers,860029978,news30942,Sector,reputación,29
Goofy_Goobers,860029978,news19471,Sector,macroeconomía,30
Goofy_Goobers,860029978,news19472,Sector,alianza,31
Goofy_Goobers,860029978,news98444,Cliente,reputación,32
Goofy_Goobers,860029978,news32180,Cliente,reputación,33
Goofy_Goobers,860029978,news30917,Sector,reputación,34
Goofy_Goobers,860029978,news19514,Sector,reputación,35
Goofy_Goobers,860029978,news18212,Sector,alianza,36
Goofy_Goobers,860029978,news30948,Sector,reputación,37
Goofy_Goobers,860029978,news19499,Sector,reputación,38
Goofy_Goobers,860029978,news40761,Sector,descartable,39
Goofy_Goobers,860029978,news40757,Sector,descartable,40
Goofy_Goobers,860029978,news19478,Sector,descartable,41
Goofy_Goobers,860029441,news96415,Cliente,alianza,1
Goofy_Goobers,860029441,news98460,Sector,regulación,2
Goofy_Goobers,860029441,news96405,Sector,regulación,3
Goofy_Goobers,860029441,news98453,Sector,regulación,4
Goofy_Goobers,860029441,news83002,Cliente,alianza,5
Goofy_Goobers,860029441,news96416,Cliente,regulación,6
Goofy_Goobers,860029441,news96402,Sector,regulación,7
Goofy_Goobers,860029441,news23871,Sector,alianza,8
Goofy_Goobers,860029441,news96397,Sector,alianza,9
Goofy_Goobers,860029441,news23853,Cliente,alianza,10
Goofy_Goobers,860029441,news96399,Cliente,regulación,11
Goofy_Goobers,860029441,news96417,Sector,regulación,12
Goofy_Goobers,860029441,news98461,Sector,regulación,13
Goofy_Goobers,860029441,news23845,Cliente,regulación,14
Goofy_Goobers,860029441,news94824,Sector,regulación,15
Goofy_Goobers,860029441,news49545,Sector,regulación,16
Goofy_Goobers,860029441,news38622,Sector,regulación,17
Goofy_Goobers,860029441,news18241,Sector,regulación,18
Goofy_Goobers,860029441,news96045,Cliente,regulación,19
Goofy_Goobers,860029441,news98448,Sector,regulación,20
Goofy_Goobers,860029441,news23840,Cliente,alianza,21
Goofy_Goobers,860029441,news17539,Sector,regulación,22
Goofy_Goobers,860029441,news34346,Sector,regulación,23
Goofy_Goobers,860029441,news96404,Sector,regulación,24
Goofy_Goobers,860029441,news23879,Sector,regulación,25
Goofy_Goobers,860029441,news23839,Sector,regulación,26
Goofy_Goobers,860029441,news23855,Cliente,regulación,27
Goofy_Goobers,860029441,news95389,Sector,regulación,28
Goofy_Goobers,860029441,news36967,Sector,regulación,29
Goofy_Goobers,860029441,news94301,Sector,alianza,30
Goofy_Goobers,860029441,news96412,Sector,regulación,31
Goofy_Goobers,860029441,news30479,Sector,regulación,32
Goofy_Goobers,860029441,news15241,Sector,regulación,33
Goofy_Goobers,860029441,news98450,Sector,reputación,34
Goofy_Goobers,860029441,news23856,Sector,alianza,35
Goofy_Goobers,860029441,news25005,Sector,alianza,36
Goofy_Goobers,860029441,news96426,Sector,regulación,37
Goofy_Goobers,860029441,news96409,Sector,regulación,38
Goofy_Goobers,860029441,news98437,Sector,reputación,39
Goofy_Goobers,860029441,news30081,Sector,reputación,40
Goofy_Goobers,860029441,news27814,Sector,alianza,41
Goofy_Goobers,860029441,news98435,Sector,reputación,42
Goofy_Goobers,860029441,news96418,Sector,regulación,43
Goofy_Goobers,860029441,news98444,Cliente,reputación,44
Goofy_Goobers,860029441,news98446,Sector,alianza,45
Goofy_Goobers,860029441,news32180,Sector,reputación,46
Goofy_Goobers,860029441,news93409,Sector,alianza,47
Goofy_Goobers,860029441,news38619,Sector,descartable,48
Goofy_Goobers,860029396,news17210,Cliente,regulación,1
Goofy_Goobers,860029396,news96925,Cliente,regulación,2
Goofy_Goobers,860029396,news96943,Cliente,macroeconomía,3
Goofy_Goobers,860029396,news12966,Cliente,regulación,4
Goofy_Goobers,860029396,news96964,Cliente,macroeconomía,5
Goofy_Goobers,860029396,news96934,Cliente,regulación,6
Goofy_Goobers,860029396,news96940,Cliente,macroeconomía,7
Goofy_Goobers,860029396,news96958,Cliente,alianza,8
Goofy_Goobers,860029396,news96933,Cliente,macroeconomía,9
Goofy_Goobers,860029396,news96942,Cliente,alianza,10
Goofy_Goobers,860029396,news96947,Cliente,alianza,11
Goofy_Goobers,860029396,news96957,Cliente,macroeconomía,12
Goofy_Goobers,860029396,news35573,Cliente,regulación,13
Goofy_Goobers,860029396,news96939,Cliente,regulación,14
Goofy_Goobers,860029396,news38195,Cliente,alianza,15
Goofy_Goobers,860029396,news51102,Cliente,alianza,16
Goofy_Goobers,860029396,news17303,Sector,alianza,17
Goofy_Goobers,860029396,news96956,Cliente,regulación,18
Goofy_Goobers,860029396,news16305,Sector,macroeconomía,19
Goofy_Goobers,860029396,news14467,Sector,macroeconomía,20
Goofy_Goobers,860029396,news14444,Cliente,alianza,21
Goofy_Goobers,860029396,news14869,Cliente,regulación,22
Goofy_Goobers,860029396,news38652,Cliente,descartable,23
Goofy_Goobers,860029396,news14431,Sector,alianza,24
Goofy_Goobers,860029396,news23736,Cliente,regulación,25
Goofy_Goobers,860029396,news96932,Cliente,alianza,26
Goofy_Goobers,860029396,news98971,Cliente,alianza,27
Goofy_Goobers,860029396,news17461,Sector,regulación,28
Goofy_Goobers,860029396,news14427,Sector,regulación,29
Goofy_Goobers,860029396,news38194,Sector,reputación,30
Goofy_Goobers,860029396,news14426,Sector,reputación,31
Goofy_Goobers,860029396,news14453,Sector,reputación,32
Goofy_Goobers,860029396,news63880,Sector,reputación,33
Goofy_Goobers,860029396,news98004,Cliente,descartable,34
Goofy_Goobers,860029396,news82062,Cliente,descartable,35
Goofy_Goobers,860029396,news38197,Sector,descartable,36
Goofy_Goobers,860029396,news14459,Sector,descartable,37
Goofy_Goobers,860029396,news14447,Sector,descartable,38
Goofy_Goobers,860029396,news22490,Sector,descartable,39
Goofy_Goobers,860029396,news16304,Sector,descartable,40
Goofy_Goobers,860029396,news14451,Sector,descartable,41
Goofy_Goobers,860029200,news56854,Cliente,regulación,1
Goofy_Goobers,860029200,news53071,Sector,alianza,2
Goofy_Goobers,860029200,news53782,Cliente,alianza,3
Goofy_Goobers,860029200,news56848,Cliente,alianza,4
Goofy_Goobers,860029200,news56886,Sector,regulación,5
Goofy_Goobers,860029200,news56948,Cliente,alianza,6
Goofy_Goobers,860029200,news20897,Cliente,alianza,7
Goofy_Goobers,860029200,news35254,Sector,regulación,8
Goofy_Goobers,860029200,news56970,Sector,alianza,9
Goofy_Goobers,860029200,news96924,Cliente,alianza,10
Goofy_Goobers,860029200,news56875,Cliente,alianza,11
Goofy_Goobers,860029200,news56944,Cliente,alianza,12
Goofy_Goobers,860029200,news96923,Cliente,alianza,13
Goofy_Goobers,860029200,news20909,Cliente,regulación,14
Goofy_Goobers,860029200,news96925,Cliente,regulación,15
Goofy_Goobers,860029200,news56992,Cliente,regulación,16
Goofy_Goobers,860029200,news57015,Cliente,alianza,17
Goofy_Goobers,860029200,news11270,Cliente,alianza,18
Goofy_Goobers,860029200,news20938,Cliente,alianza,19
Goofy_Goobers,860029200,news10839,Cliente,regulación,20
Goofy_Goobers,860029200,news57018,Sector,regulación,21
Goofy_Goobers,860029200,news56981,Cliente,macroeconomía,22
Goofy_Goobers,860029200,news20335,Cliente,macroeconomía,23
Goofy_Goobers,860029200,news95826,Sector,regulación,24
Goofy_Goobers,860029200,news57000,Cliente,macroeconomía,25
Goofy_Goobers,860029200,news56884,Cliente,alianza,26
Goofy_Goobers,860029200,news56987,Sector,regulación,27
Goofy_Goobers,860029200,news20855,Cliente,alianza,28
Goofy_Goobers,860029200,news20908,Cliente,regulación,29
Goofy_Goobers,860029200,news87925,Cliente,regulación,30
Goofy_Goobers,860029200,news57024,Cliente,regulación,31
Goofy_Goobers,860029200,news56953,Sector,regulación,32
Goofy_Goobers,860029200,news54781,Sector,regulación,33
Goofy_Goobers,860029200,news56971,Cliente,regulación,34
Goofy_Goobers,860029200,news31043,Cliente,alianza,35
Goofy_Goobers,860029200,news56829,Cliente,alianza,36
Goofy_Goobers,860029200,news13364,Cliente,alianza,37
Goofy_Goobers,860029200,news57033,Sector,regulación,38
Goofy_Goobers,860029200,news38195,Cliente,alianza,39
Goofy_Goobers,860029200,news17461,Cliente,regulación,40
Goofy_Goobers,860029200,news13721,Cliente,alianza,41
Goofy_Goobers,860029200,news56897,Cliente,macroeconomía,42
Goofy_Goobers,860029200,news56984,Cliente,macroeconomía,43
Goofy_Goobers,860029200,news96908,Cliente,regulación,44
Goofy_Goobers,860029200,news56850,Cliente,macroeconomía,45
Goofy_Goobers,860029200,news56916,Cliente,regulación,46
Goofy_Goobers,860029200,news57031,Cliente,regulación,47
Goofy_Goobers,860029200,news20883,Cliente,alianza,48
Goofy_Goobers,860029200,news56942,Cliente,regulación,49
Goofy_Goobers,860029200,news17020,Cliente,regulación,50
Goofy_Goobers,860029200,news20878,Cliente,alianza,51
Goofy_Goobers,860029200,news86649,Cliente,macroeconomía,52
Goofy_Goobers,860029200,news44732,Cliente,sostenibilidad,53
Goofy_Goobers,860029200,news20927,Cliente,macroeconomía,54
Goofy_Goobers,860029200,news57021,Cliente,regulación,55
Goofy_Goobers,860029200,news96907,Cliente,macroeconomía,56
Goofy_Goobers,860029200,news10569,Cliente,alianza,57
Goofy_Goobers,860029200,news20859,Cliente,regulación,58
Goofy_Goobers,860029200,news96914,Cliente,regulación,59
Goofy_Goobers,860029200,news20934,Sector,regulación,60
Goofy_Goobers,860029200,news20891,Cliente,alianza,61
Goofy_Goobers,860029200,news28481,Cliente,regulación,62
Goofy_Goobers,860029200,news56873,Cliente,regulación,63
Goofy_Goobers,860029200,news56894,Cliente,reputación,64
Goofy_Goobers,860029200,news57013,Cliente,regulación,65
Goofy_Goobers,860029200,news57006,Cliente,reputación,66
Goofy_Goobers,860029200,news56855,Cliente,regulación,67
Goofy_Goobers,860029200,news96902,Cliente,regulación,68
Goofy_Goobers,860029200,news56967,Cliente,regulación,69
Goofy_Goobers,860029200,news14869,Cliente,regulación,70
Goofy_Goobers,860029200,news56867,Cliente,alianza,71
Goofy_Goobers,860029200,news47601,Sector,reputación,72
Goofy_Goobers,860029200,news10118,Cliente,reputación,73
Goofy_Goobers,860029200,news56978,Cliente,alianza,74
Goofy_Goobers,860029200,news56946,Cliente,regulación,75
Goofy_Goobers,860029200,news56983,Sector,regulación,76
Goofy_Goobers,860029200,news56908,Cliente,regulación,77
Goofy_Goobers,860029200,news96903,Cliente,regulación,78
Goofy_Goobers,860029200,news57043,Cliente,alianza,79
Goofy_Goobers,860029200,news20917,Sector,regulación,80
Goofy_Goobers,860029200,news96901,Cliente,alianza,81
Goofy_Goobers,860029200,news28510,Sector,regulación,82
Goofy_Goobers,860029200,news56963,Sector,regulación,83
Goofy_Goobers,860029200,news20926,Cliente,regulación,84
Goofy_Goobers,860029200,news56841,Cliente,alianza,85
Goofy_Goobers,860029200,news56874,Cliente,alianza,86
Goofy_Goobers,860029200,news31824,Cliente,alianza,87
Goofy_Goobers,860029200,news57023,Cliente,regulación,88
Goofy_Goobers,860029200,news96919,Cliente,regulación,89
Goofy_Goobers,860029200,news15749,Cliente,regulación,90
Goofy_Goobers,860029200,news96913,Sector,alianza,91
Goofy_Goobers,860029200,news49976,Cliente,reputación,92
Goofy_Goobers,860029200,news56927,Cliente,alianza,93
Goofy_Goobers,860029200,news98971,Cliente,alianza,94
Goofy_Goobers,860029200,news20924,Sector,alianza,95
Goofy_Goobers,860029200,news57005,Cliente,regulación,96
Goofy_Goobers,860029200,news56869,Cliente,regulación,97
Goofy_Goobers,860029200,news56899,Cliente,alianza,98
Goofy_Goobers,860029200,news56912,Sector,regulación,99
Goofy_Goobers,860029200,news57045,Cliente,reputación,100
Goofy_Goobers,860029200,news56985,Cliente,reputación,101
Goofy_Goobers,860029200,news57032,Cliente,reputación,102
Goofy_Goobers,860029200,news57008,Cliente,reputación,103
Goofy_Goobers,860029200,news15697,Cliente,reputación,104
Goofy_Goobers,860029200,news20939,Sector,regulación,105
Goofy_Goobers,860029200,news44917,Cliente,alianza,106
Goofy_Goobers,860029200,news56988,Sector,alianza,107
Goofy_Goobers,860029200,news42682,Sector,reputación,108
Goofy_Goobers,860029200,news51007,Sector,alianza,109
Goofy_Goobers,860029200,news14426,Sector,reputación,110
Goofy_Goobers,860029200,news20931,Sector,reputación,111
,860029200,news56918,Sector,,112
Goofy_Goobers,860029200,news56866,Sector,reputación,113
Goofy_Goobers,860029200,news20885,Cliente,descartable,114
Goofy_Goobers,860029200,news44883,Cliente,descartable,115
Goofy_Goobers,860029200,news56891,Cliente,descartable,116
Goofy_Goobers,860029200,news20918,Cliente,descartable,117
Goofy_Goobers,860029200,news10797,Cliente,descartable,118
Goofy_Goobers,860029200,news20913,Cliente,descartable,119
Goofy_Goobers,860029200,news38197,Sector,descartable,120
Goofy_Goobers,860029200,news16304,Sector,descartable,121
Goofy_Goobers,860029200,news98004,Sector,descartable,122
Goofy_Goobers,860028971,news97267,Sector,regulación,1
Goofy_Goobers,860028971,news62310,Cliente,alianza,2
Goofy_Goobers,860028971,news78626,Sector,regulación,3
Goofy_Goobers,860028971,news59080,Sector,regulación,4
Goofy_Goobers,860028971,news97251,Cliente,regulación,5
Goofy_Goobers,860028971,news97271,Sector,regulación,6
Goofy_Goobers,860028971,news97273,Cliente,regulación,7
Goofy_Goobers,860028971,news22716,Sector,regulación,8
Goofy_Goobers,860028971,news97237,Cliente,regulación,9
Goofy_Goobers,860028971,news97266,Cliente,alianza,10
Goofy_Goobers,860028971,news99377,Sector,regulación,11
Goofy_Goobers,860028971,news21125,Sector,regulación,12
Goofy_Goobers,860028971,news82779,Sector,regulación,13
Goofy_Goobers,860028971,news17594,Cliente,regulación,14
Goofy_Goobers,860028971,news78750,Cliente,regulación,15
Goofy_Goobers,860028971,news97260,Sector,regulación,16
Goofy_Goobers,860028971,news78662,Sector,regulación,17
Goofy_Goobers,860028971,news13192,Cliente,reputación,18
Goofy_Goobers,860028971,news62736,Sector,reputación,19
Goofy_Goobers,860028971,news62747,Sector,reputación,20
Goofy_Goobers,860028971,news99386,Cliente,regulación,21
Goofy_Goobers,860028971,news97259,Cliente,regulación,22
Goofy_Goobers,860028971,news78643,Sector,alianza,23
Goofy_Goobers,860028971,news63484,Sector,regulación,24
Goofy_Goobers,860028971,news14742,Sector,reputación,25
Goofy_Goobers,860028971,news55174,Cliente,reputación,26
Goofy_Goobers,860028971,news97225,Cliente,regulación,27
Goofy_Goobers,860028971,news67279,Cliente,macroeconomía,28
Goofy_Goobers,860028971,news97218,Sector,regulación,29
Goofy_Goobers,860028971,news52629,Cliente,alianza,30
Goofy_Goobers,860028971,news65838,Cliente,alianza,31
Goofy_Goobers,860028971,news62430,Cliente,reputación,32
Goofy_Goobers,860028971,news99385,Cliente,regulación,33
Goofy_Goobers,860028971,news50129,Sector,regulación,34
Goofy_Goobers,860028971,news78723,Sector,regulación,35
Goofy_Goobers,860028971,news21815,Cliente,reputación,36
Goofy_Goobers,860028971,news78725,Sector,regulación,37
Goofy_Goobers,860028971,news22712,Sector,reputación,38
Goofy_Goobers,860028971,news97243,Sector,regulación,39
Goofy_Goobers,860028971,news78668,Cliente,reputación,40
Goofy_Goobers,860028971,news78552,Cliente,alianza,41
Goofy_Goobers,860028971,news59056,Sector,regulación,42
Goofy_Goobers,860028971,news56360,Sector,regulación,43
Goofy_Goobers,860028971,news78517,Cliente,reputación,44
Goofy_Goobers,860028971,news34987,Sector,alianza,45
Goofy_Goobers,860028971,news21812,Cliente,reputación,46
Goofy_Goobers,860028971,news22684,Cliente,regulación,47
Goofy_Goobers,860028971,news82794,Sector,regulación,48
Goofy_Goobers,860028971,news78706,Sector,regulación,49
Goofy_Goobers,860028971,news73474,Cliente,regulación,50
Goofy_Goobers,860028971,news22719,Sector,regulación,51
Goofy_Goobers,860028971,news27254,Cliente,alianza,52
Goofy_Goobers,860028971,news97222,Sector,alianza,53
Goofy_Goobers,860028971,news50868,Cliente,alianza,54
Goofy_Goobers,860028971,news78682,Cliente,regulación,55
Goofy_Goobers,860028971,news97256,Cliente,alianza,56
Goofy_Goobers,860028971,news78621,Sector,reputación,57
Goofy_Goobers,860028971,news99397,Sector,regulación,58
Goofy_Goobers,860028971,news97223,Cliente,regulación,59
Goofy_Goobers,860028971,news78506,Sector,regulación,60
Goofy_Goobers,860028971,news78683,Cliente,alianza,61
Goofy_Goobers,860028971,news78615,Cliente,regulación,62
Goofy_Goobers,860028971,news78617,Sector,regulación,63
Goofy_Goobers,860028971,news37845,Cliente,reputación,64
Goofy_Goobers,860028971,news70170,Sector,regulación,65
Goofy_Goobers,860028971,news99389,Sector,regulación,66
Goofy_Goobers,860028971,news99355,Sector,regulación,67
Goofy_Goobers,860028971,news55181,Sector,regulación,68
Goofy_Goobers,860028971,news78686,Sector,regulación,69
Goofy_Goobers,860028971,news22693,Sector,regulación,70
Goofy_Goobers,860028971,news78613,Cliente,alianza,71
Goofy_Goobers,860028971,news78761,Sector,regulación,72
Goofy_Goobers,860028971,news21946,Cliente,reputación,73
Goofy_Goobers,860028971,news78733,Cliente,regulación,74
Goofy_Goobers,860028971,news78663,Sector,regulación,75
Goofy_Goobers,860028971,news22686,Sector,alianza,76
Goofy_Goobers,860028971,news21918,Cliente,regulación,77
Goofy_Goobers,860028971,news63462,Sector,regulación,78
Goofy_Goobers,860028971,news78499,Sector,alianza,79
Goofy_Goobers,860028971,news22732,Sector,regulación,80
Goofy_Goobers,860028971,news78636,Sector,regulación,81
Goofy_Goobers,860028971,news21441,Sector,regulación,82
Goofy_Goobers,860028971,news59334,Sector,alianza,83
Goofy_Goobers,860028971,news60504,Sector,regulación,84
Goofy_Goobers,860028971,news14444,Sector,alianza,85
Goofy_Goobers,860028971,news15643,Cliente,reputación,86
Goofy_Goobers,860028971,news62459,Sector,reputación,87
Goofy_Goobers,860028971,news15980,Sector,reputación,88
Goofy_Goobers,860028971,news15048,Cliente,alianza,89
Goofy_Goobers,860028971,news97241,Sector,reputación,90
Goofy_Goobers,860028971,news45747,Sector,reputación,91
Goofy_Goobers,860028971,news78729,Cliente,reputación,92
Goofy_Goobers,860028971,news78557,Sector,regulación,93
Goofy_Goobers,860028971,news78570,Cliente,regulación,94
Goofy_Goobers,860028971,news72480,Sector,alianza,95
Goofy_Goobers,860028971,news78736,Sector,reputación,96
Goofy_Goobers,860028971,news97239,Sector,reputación,97
Goofy_Goobers,860028971,news22723,Sector,regulación,98
Goofy_Goobers,860028971,news99387,Sector,regulación,99
Goofy_Goobers,860028971,news99384,Cliente,reputación,100
Goofy_Goobers,860028971,news41409,Sector,alianza,101
Goofy_Goobers,860028971,news61586,Sector,alianza,102
Goofy_Goobers,860028971,news22734,Sector,reputación,103
Goofy_Goobers,860028971,news82769,Sector,reputación,104
Goofy_Goobers,860028971,news82781,Sector,alianza,105
Goofy_Goobers,860028971,news45058,Sector,regulación,106
Goofy_Goobers,860028971,news93923,Sector,alianza,107
Goofy_Goobers,860028971,news22695,Sector,alianza,108
Goofy_Goobers,860028971,news26672,Sector,alianza,109
Goofy_Goobers,860028971,news22688,Cliente,reputación,110
Goofy_Goobers,860028971,news78691,Cliente,reputación,111
Goofy_Goobers,860028971,news18928,Cliente,reputación,112
Goofy_Goobers,860028971,news65072,Cliente,alianza,113
Goofy_Goobers,860028971,news24327,Sector,regulación,114
Goofy_Goobers,860028971,news22721,Sector,regulación,115
Goofy_Goobers,860028971,news78504,Sector,regulación,116
Goofy_Goobers,860028971,news10173,Sector,reputación,117
Goofy_Goobers,860028971,news15607,Cliente,reputación,118
Goofy_Goobers,860028971,news67015,Sector,reputación,119
Goofy_Goobers,860028971,news78657,Sector,reputación,120
Goofy_Goobers,860028971,news45749,Sector,reputación,121
Goofy_Goobers,860028971,news65892,Sector,reputación,122
Goofy_Goobers,860028971,news53516,Sector,alianza,123
Goofy_Goobers,860028971,news78739,Sector,regulación,124
Goofy_Goobers,860028971,news22953,Sector,regulación,125
Goofy_Goobers,860028971,news78648,Sector,alianza,126
Goofy_Goobers,860028971,news78689,Sector,reputación,127
Goofy_Goobers,860028971,news78768,Sector,reputación,128
Goofy_Goobers,860028971,news78748,Sector,reputación,129
Goofy_Goobers,860028971,news17489,Sector,reputación,130
Goofy_Goobers,860028971,news44406,Sector,reputación,131
Goofy_Goobers,860028971,news71576,Sector,reputación,132
Goofy_Goobers,860028971,news78767,Sector,reputación,133
Goofy_Goobers,860028971,news53988,Sector,reputación,134
Goofy_Goobers,860028971,news78718,Sector,reputación,135
Goofy_Goobers,860028971,news82793,Sector,reputación,136
Goofy_Goobers,860028971,news48275,Sector,alianza,137
Goofy_Goobers,860028971,news22696,Sector,reputación,138
Goofy_Goobers,860028971,news22708,Sector,reputación,139
Goofy_Goobers,860028971,news62354,Sector,reputación,140
Goofy_Goobers,860028971,news78679,Sector,reputación,141
Goofy_Goobers,860028971,news78760,Sector,reputación,142
Goofy_Goobers,860028971,news78696,Sector,alianza,143
Goofy_Goobers,860028971,news78673,Sector,reputación,144
Goofy_Goobers,860028971,news62382,Sector,reputación,145
Goofy_Goobers,860028971,news78650,Sector,reputación,146
Goofy_Goobers,860028971,news22743,Sector,reputación,147
Goofy_Goobers,860028971,news78701,Sector,reputación,148
Goofy_Goobers,860028971,news82782,Sector,reputación,149
Goofy_Goobers,860028971,news78740,Sector,reputación,150
Goofy_Goobers,860028971,news68359,Sector,reputación,151
Goofy_Goobers,860028971,news22706,Sector,reputación,152
Goofy_Goobers,860028971,news78653,Sector,reputación,153
Goofy_Goobers,860028971,news82788,Sector,reputación,154
Goofy_Goobers,860028971,news22697,Sector,reputación,155
Goofy_Goobers,860028971,news14453,Sector,reputación,156
Goofy_Goobers,860028971,news78502,Sector,reputación,157
Goofy_Goobers,860028971,news78721,Cliente,descartable,158
Goofy_Goobers,860028971,news97275,Cliente,descartable,159
Goofy_Goobers,860028971,news75924,Cliente,descartable,160
Goofy_Goobers,860028971,news78704,Cliente,descartable,161
Goofy_Goobers,860028971,news96734,Sector,descartable,162
Goofy_Goobers,860028971,news47765,Sector,descartable,163
Goofy_Goobers,860028971,news76763,Sector,descartable,164
Goofy_Goobers,860028971,news78515,Sector,descartable,165
Goofy_Goobers,860028580,news98460,Sector,regulación,1
Goofy_Goobers,860028580,news98453,Sector,regulación,2
Goofy_Goobers,860028580,news98461,Sector,regulación,3
Goofy_Goobers,860028580,news49545,Sector,regulación,4
Goofy_Goobers,860028580,news18241,Sector,regulación,5
Goofy_Goobers,860028580,news98448,Sector,regulación,6
Goofy_Goobers,860028580,news34346,Sector,regulación,7
Goofy_Goobers,860028580,news96344,Sector,regulación,8
Goofy_Goobers,860028580,news17539,Sector,regulación,9
Goofy_Goobers,860028580,news30479,Sector,regulación,10
Goofy_Goobers,860028580,news98450,Sector,reputación,11
Goofy_Goobers,860028580,news15241,Sector,regulación,12
Goofy_Goobers,860028580,news98435,Sector,reputación,13
Goofy_Goobers,860028580,news30081,Sector,reputación,14
Goofy_Goobers,860028580,news98437,Sector,reputación,15
Goofy_Goobers,860028580,news98446,Sector,alianza,16
Goofy_Goobers,860028580,news27814,Sector,alianza,17
Goofy_Goobers,860028580,news32180,Sector,reputación,18
Goofy_Goobers,860028580,news98444,Sector,reputación,19
Goofy_Goobers,860028580,news40761,Sector,descartable,20
Goofy_Goobers,860028580,news40757,Sector,descartable,21
Goofy_Goobers,860028462,news51383,Cliente,alianza,1
Goofy_Goobers,860028462,news13692,Sector,alianza,2
Goofy_Goobers,860028462,news95823,Sector,regulación,3
Goofy_Goobers,860028462,news56580,Sector,regulación,4
Goofy_Goobers,860028462,news99183,Sector,regulación,5
Goofy_Goobers,860028462,news14933,Sector,regulación,6
Goofy_Goobers,860028462,news14742,Sector,reputación,7
Goofy_Goobers,860028462,news95826,Sector,regulación,8
Goofy_Goobers,860028462,news20773,Sector,regulación,9
Goofy_Goobers,860028462,news17305,Sector,alianza,10
Goofy_Goobers,860028462,news95815,Cliente,reputación,11
Goofy_Goobers,860028462,news33953,Sector,alianza,12
Goofy_Goobers,860028462,news99339,Sector,regulación,13
Goofy_Goobers,860028462,news28336,Sector,regulación,14
Goofy_Goobers,860028462,news95824,Cliente,regulación,15
Goofy_Goobers,860028462,news95834,Cliente,alianza,16
Goofy_Goobers,860028462,news95851,Sector,regulación,17
Goofy_Goobers,860028462,news95856,Sector,regulación,18
Goofy_Goobers,860028462,news95812,Sector,alianza,19
Goofy_Goobers,860028462,news36967,Sector,regulación,20
Goofy_Goobers,860028462,news95831,Sector,reputación,21
Goofy_Goobers,860028462,news95832,Sector,regulación,22
Goofy_Goobers,860028462,news45363,Cliente,alianza,23
Goofy_Goobers,860028462,news95854,Sector,regulación,24
Goofy_Goobers,860028462,news99351,Sector,reputación,25
Goofy_Goobers,860028462,news99345,Sector,reputación,26
Goofy_Goobers,860028462,news99349,Sector,regulación,27
Goofy_Goobers,860028462,news99343,Sector,reputación,28
Goofy_Goobers,860028462,news99340,Sector,descartable,29
Goofy_Goobers,860028415,news42765,Sector,regulación,1
Goofy_Goobers,860028415,news97051,Sector,regulación,2
Goofy_Goobers,860028415,news59181,Cliente,alianza,3
