news_id,categoria,nombre_equipo
news63479,descartable,Goofy_Goobers
news63481,descartable,Goofy_Goobers
news63484,descartable,Goofy_Goobers
news63487,descartable,Goofy_Goobers
news63491,descartable,Goofy_Goobers
news63492,descartable,Goofy_Goobers
news63498,descartable,Goofy_Goobers
news63499,descartable,Goofy_Goobers
news63501,descartable,Goofy_Goobers
news63504,descartable,Goofy_Goobers
news63506,descartable,Goofy_Goobers
news63511,descartable,Goofy_Goobers
news63513,descartable,Goofy_Goobers
news63514,descartable,Goofy_Goobers
news63516,descartable,Goofy_Goobers
news63521,descartable,Goofy_Goobers
news63530,alianza,Goofy_Goobers
news63533,descartable,Goofy_Goobers
news63537,descartable,Goofy_Goobers
news63540,descartable,Goofy_Goobers
news63546,descartable,Goofy_Goobers
news63548,descartable,Goofy_Goobers
news63549,descartable,Goofy_Goobers
news63565,alianza,Goofy_Goobers
news63576,descartable,Goofy_Goobers
news63581,alianza,Goofy_Goobers
news63584,descartable,Goofy_Goobers
news63587,descartable,Goofy_Goobers
news63592,descartable,Goofy_Goobers
news63603,descartable,Goofy_Goobers
news63616,descartable,Goofy_Goobers
news63618,descartable,Goofy_Goobers
news63620,alianza,Goofy_Goobers
news63642,descartable,Goofy_Goobers
news63648,descartable,Goofy_Goobers
news63652,descartable,Goofy_Goobers
news63653,descartable,Goofy_Goobers
news63654,descartable,Goofy_Goobers
news63656,descartable,Goofy_Goobers
news63658,descartable,Goofy_Goobers
news63673,descartable,Goofy_Goobers
news63674,reputación,Goofy_Goobers
news63676,descartable,Goofy_Goobers
news63685,descartable,Goofy_Goobers
news63689,descartable,Goofy_Goobers
news63695,descartable,Goofy_Goobers
news63705,descartable,Goofy_Goobers
news63708,descartable,Goofy_Goobers
news63709,descartable,Goofy_Goobers
news63710,descartable,Goofy_Goobers
news63712,descartable,Goofy_Goobers
news63717,descartable,Goofy_Goobers
news63721,descartable,Goofy_Goobers
news63722,descartable,Goofy_Goobers
news63723,descartable,Goofy_Goobers
news63726,descartable,Goofy_Goobers
news63733,descartable,Goofy_Goobers
news63734,descartable,Goofy_Goobers
news63740,descartable,Goofy_Goobers
news63747,descartable,Goofy_Goobers
news63749,descartable,Goofy_Goobers
news63755,descartable,Goofy_Goobers
news63757,descartable,Goofy_Goobers
news63765,descartable,Goofy_Goobers
news63769,descartable,Goofy_Goobers
news63773,descartable,Goofy_Goobers
news63775,descartable,Goofy_Goobers
news63782,descartable,Goofy_Goobers
news63787,descartable,Goofy_Goobers
news63789,descartable,Goofy_Goobers
news63792,descartable,Goofy_Goobers
news63796,descartable,Goofy_Goobers
news63797,descartable,Goofy_Goobers
news63798,descartable,Goofy_Goobers
news63805,descartable,Goofy_Goobers
news63808,descartable,Goofy_Goobers
news63809,descartable,Goofy_Goobers
news63810,descartable,Goofy_Goobers
news63817,descartable,Goofy_Goobers
news63820,descartable,Goofy_Goobers
news63823,descartable,Goofy_Goobers
news63826,descartable,Goofy_Goobers
news63839,descartable,Goofy_Goobers
news63842,descartable,Goofy_Goobers
news63850,descartable,Goofy_Goobers
news63852,descartable,Goofy_Goobers
news63853,descartable,Goofy_Goobers
news63854,descartable,Goofy_Goobers
news63857,descartable,Goofy_Goobers
news63861,descartable,Goofy_Goobers
news63862,descartable,Goofy_Goobers
news63869,descartable,Goofy_Goobers
news63873,descartable,Goofy_Goobers
news63874,descartable,Goofy_Goobers
news63875,descartable,Goofy_Goobers
news63877,descartable,Goofy_Goobers
news63879,descartable,Goofy_Goobers
news63880,descartable,Goofy_Goobers
news63881,descartable,Goofy_Goobers
news63884,descartable,Goofy_Goobers
news63885,descartable,Goofy_Goobers
news63886,descartable,Goofy_Goobers
news63888,descartable,Goofy_Goobers
news63891,descartable,Goofy_Goobers
news63892,descartable,Goofy_Goobers
news63902,descartable,Goofy_Goobers
news63911,descartable,Goofy_Goobers
news63915,descartable,Goofy_Goobers
news63916,descartable,Goofy_Goobers
news63921,descartable,Goofy_Goobers
news63924,descartable,Goofy_Goobers
news63927,descartable,Goofy_Goobers
news63928,descartable,Goofy_Goobers
news63930,descartable,Goofy_Goobers
news63936,descartable,Goofy_Goobers
news63942,descartable,Goofy_Goobers
news63948,descartable,Goofy_Goobers
news63954,descartable,Goofy_Goobers
news63955,descartable,Goofy_Goobers
news63956,descartable,Goofy_Goobers
news63960,descartable,Goofy_Goobers
news63966,descartable,Goofy_Goobers
news63971,descartable,Goofy_Goobers
news63982,descartable,Goofy_Goobers
news63983,descartable,Goofy_Goobers
news63992,descartable,Goofy_Goobers
news63997,descartable,Goofy_Goobers
news63998,descartable,Goofy_Goobers
news64000,descartable,Goofy_Goobers
news64003,descartable,Goofy_Goobers
news64004,descartable,Goofy_Goobers
news64006,descartable,Goofy_Goobers
news64031,descartable,Goofy_Goobers
news64033,descartable,Goofy_Goobers
news64035,descartable,Goofy_Goobers
news64050,descartable,Goofy_Goobers
news64052,descartable,Goofy_Goobers
news64055,descartable,Goofy_Goobers
news64064,descartable,Goofy_Goobers
news64068,descartable,Goofy_Goobers
news64074,sostenibilidad,Goofy_Goobers
news64077,descartable,Goofy_Goobers
news64081,descartable,Goofy_Goobers
news64083,descartable,Goofy_Goobers
news64086,descartable,Goofy_Goobers
news64091,descartable,Goofy_Goobers
news64092,descartable,Goofy_Goobers
news64093,descartable,Goofy_Goobers
news64096,descartable,Goofy_Goobers
news64105,descartable,Goofy_Goobers
news64113,descartable,Goofy_Goobers
news64116,regulación,Goofy_Goobers
news64121,descartable,Goofy_Goobers
news64122,descartable,Goofy_Goobers
news64125,descartable,Goofy_Goobers
news64126,descartable,Goofy_Goobers
news64127,descartable,Goofy_Goobers
news64131,descartable,Goofy_Goobers
news64134,descartable,Goofy_Goobers
news64137,descartable,Goofy_Goobers
news64142,descartable,Goofy_Goobers
news64150,descartable,Goofy_Goobers
news64156,descartable,Goofy_Goobers
news64157,descartable,Goofy_Goobers
news64160,descartable,Goofy_Goobers
news64164,descartable,Goofy_Goobers
news64166,descartable,Goofy_Goobers
news64172,descartable,Goofy_Goobers
news64175,descartable,Goofy_Goobers
news64178,descartable,Goofy_Goobers
news64180,descartable,Goofy_Goobers
news64184,descartable,Goofy_Goobers
news64185,alianza,Goofy_Goobers
news64186,descartable,Goofy_Goobers
news64187,descartable,Goofy_Goobers
news64196,descartable,Goofy_Goobers
news64202,descartable,Goofy_Goobers
news64208,descartable,Goofy_Goobers
news64220,descartable,Goofy_Goobers
news64224,descartable,Goofy_Goobers
news64230,descartable,Goofy_Goobers
news64232,regulación,Goofy_Goobers
news64236,descartable,Goofy_Goobers
news64237,descartable,Goofy_Goobers
news64244,descartable,Goofy_Goobers
news64246,descartable,Goofy_Goobers
news64254,descartable,Goofy_Goobers
news64256,descartable,Goofy_Goobers
news64258,descartable,Goofy_Goobers
news64264,descartable,Goofy_Goobers
news64265,descartable,Goofy_Goobers
news64266,alianza,Goofy_Goobers
news64269,descartable,Goofy_Goobers
news64272,descartable,Goofy_Goobers
news64279,descartable,Goofy_Goobers
news64288,descartable,Goofy_Goobers
news64289,descartable,Goofy_Goobers
news64293,descartable,Goofy_Goobers
news64295,descartable,Goofy_Goobers
news64297,regulación,Goofy_Goobers
news64300,descartable,Goofy_Goobers
news64302,regulación,Goofy_Goobers
news64303,descartable,Goofy_Goobers
news64304,descartable,Goofy_Goobers
news64309,descartable,Goofy_Goobers
news64316,descartable,Goofy_Goobers
news64317,descartable,Goofy_Goobers
news64319,descartable,Goofy_Goobers
news64323,descartable,Goofy_Goobers
news64324,descartable,Goofy_Goobers
news64326,descartable,Goofy_Goobers
news64327,descartable,Goofy_Goobers
news64328,descartable,Goofy_Goobers
news64330,regulación,Goofy_Goobers
news64332,descartable,Goofy_Goobers
news64334,descartable,Goofy_Goobers
news64338,descartable,Goofy_Goobers
news64344,descartable,Goofy_Goobers
news64347,descartable,Goofy_Goobers
news64348,descartable,Goofy_Goobers
news64357,descartable,Goofy_Goobers
news64359,descartable,Goofy_Goobers
news64363,descartable,Goofy_Goobers
news64369,descartable,Goofy_Goobers
news64372,descartable,Goofy_Goobers
news64377,descartable,Goofy_Goobers
news64386,descartable,Goofy_Goobers
news64387,descartable,Goofy_Goobers
news64392,descartable,Goofy_Goobers
news64404,descartable,Goofy_Goobers
news64406,descartable,Goofy_Goobers
news64409,descartable,Goofy_Goobers
news64411,descartable,Goofy_Goobers
news64420,descartable,Goofy_Goobers
news64424,descartable,Goofy_Goobers
news64436,descartable,Goofy_Goobers
news64439,descartable,Goofy_Goobers
news64443,descartable,Goofy_Goobers
news64445,descartable,Goofy_Goobers
news64448,descartable,Goofy_Goobers
news64453,descartable,Goofy_Goobers
news64457,descartable,Goofy_Goobers
news64463,descartable,Goofy_Goobers
news64466,descartable,Goofy_Goobers
news64468,descartable,Goofy_Goobers
news64473,descartable,Goofy_Goobers
news64476,descartable,Goofy_Goobers
news64486,descartable,Goofy_Goobers
news64487,descartable,Goofy_Goobers
news64495,descartable,Goofy_Goobers
news64502,descartable,Goofy_Goobers
news64503,descartable,Goofy_Goobers
news64507,descartable,Goofy_Goobers
news64513,descartable,Goofy_Goobers
news64520,descartable,Goofy_Goobers
news64531,descartable,Goofy_Goobers
news64532,descartable,Goofy_Goobers
news64534,descartable,Goofy_Goobers
news64541,descartable,Goofy_Goobers
news64544,descartable,Goofy_Goobers
news64545,descartable,Goofy_Goobers
news64548,descartable,Goofy_Goobers
news64549,descartable,Goofy_Goobers
news64550,descartable,Goofy_Goobers
news64551,alianza,Goofy_Goobers
news64554,descartable,Goofy_Goobers
news64558,descartable,Goofy_Goobers
news64563,descartable,Goofy_Goobers
news64569,descartable,Goofy_Goobers
news64572,descartable,Goofy_Goobers
news64580,descartable,Goofy_Goobers
news64581,descartable,Goofy_Goobers
news64586,descartable,Goofy_Goobers
news64587,descartable,Goofy_Goobers
news64595,descartable,Goofy_Goobers
news64598,descartable,Goofy_Goobers
news64605,descartable,Goofy_Goobers
news64608,descartable,Goofy_Goobers
news64612,descartable,Goofy_Goobers
news64613,descartable,Goofy_Goobers
news64615,descartable,Goofy_Goobers
news64616,descartable,Goofy_Goobers
news64617,descartable,Goofy_Goobers
news64623,descartable,Goofy_Goobers
news64624,descartable,Goofy_Goobers
news64625,descartable,Goofy_Goobers
news64626,descartable,Goofy_Goobers
news64627,descartable,Goofy_Goobers
news64636,descartable,Goofy_Goobers
news64637,descartable,Goofy_Goobers
news64645,descartable,Goofy_Goobers
news64647,descartable,Goofy_Goobers
news64650,descartable,Goofy_Goobers
news64657,descartable,Goofy_Goobers
news64659,descartable,Goofy_Goobers
news64663,descartable,Goofy_Goobers
news64667,descartable,Goofy_Goobers
news64670,descartable,Goofy_Goobers
news64674,sostenibilidad,Goofy_Goobers
news64680,descartable,Goofy_Goobers
news64684,descartable,Goofy_Goobers
news64690,descartable,Goofy_Goobers
news64692,descartable,Goofy_Goobers
news64693,descartable,Goofy_Goobers
news64709,descartable,Goofy_Goobers
news64718,descartable,Goofy_Goobers
news64721,descartable,Goofy_Goobers
news64722,descartable,Goofy_Goobers
news64725,descartable,Goofy_Goobers
news64728,descartable,Goofy_Goobers
news64732,descartable,Goofy_Goobers
news64734,descartable,Goofy_Goobers
news64736,descartable,Goofy_Goobers
news64737,descartable,Goofy_Goobers
news64741,descartable,Goofy_Goobers
news64742,descartable,Goofy_Goobers
news64747,descartable,Goofy_Goobers
news64752,descartable,Goofy_Goobers
news64756,descartable,Goofy_Goobers
news64764,descartable,Goofy_Goobers
news64769,descartable,Goofy_Goobers
news64783,descartable,Goofy_Goobers
news64787,descartable,Goofy_Goobers
news64788,descartable,Goofy_Goobers
news64792,descartable,Goofy_Goobers
news64797,descartable,Goofy_Goobers
news64802,descartable,Goofy_Goobers
news64803,descartable,Goofy_Goobers
news64804,descartable,Goofy_Goobers
news64817,descartable,Goofy_Goobers
news64824,descartable,Goofy_Goobers
news64829,descartable,Goofy_Goobers
news64836,descartable,Goofy_Goobers
news64841,descartable,Goofy_Goobers
news64844,descartable,Goofy_Goobers
news64845,descartable,Goofy_Goobers
news64847,regulación,Goofy_Goobers
news64857,descartable,Goofy_Goobers
news64858,descartable,Goofy_Goobers
news64868,descartable,Goofy_Goobers
news64871,descartable,Goofy_Goobers
news64872,descartable,Goofy_Goobers
news64879,descartable,Goofy_Goobers
news64882,descartable,Goofy_Goobers
news64886,reputación,Goofy_Goobers
news64896,descartable,Goofy_Goobers
news64902,descartable,Goofy_Goobers
news64904,descartable,Goofy_Goobers
news64911,descartable,Goofy_Goobers
news64913,descartable,Goofy_Goobers
news64916,descartable,Goofy_Goobers
news64923,descartable,Goofy_Goobers
news64925,descartable,Goofy_Goobers
news64926,descartable,Goofy_Goobers
news64927,descartable,Goofy_Goobers
news64929,descartable,Goofy_Goobers
news64934,descartable,Goofy_Goobers
news64935,descartable,Goofy_Goobers
news64939,descartable,Goofy_Goobers
news64941,descartable,Goofy_Goobers
news64947,descartable,Goofy_Goobers
news64949,descartable,Goofy_Goobers
news64953,descartable,Goofy_Goobers
news64956,descartable,Goofy_Goobers
news64961,descartable,Goofy_Goobers
news64964,descartable,Goofy_Goobers
news64965,descartable,Goofy_Goobers
news64968,macroeconomía,Goofy_Goobers
news64982,descartable,Goofy_Goobers
news64993,descartable,Goofy_Goobers
news64998,descartable,Goofy_Goobers
news65001,descartable,Goofy_Goobers
news65004,descartable,Goofy_Goobers
news65005,descartable,Goofy_Goobers
news65007,macroeconomía,Goofy_Goobers
news65012,descartable,Goofy_Goobers
news65013,descartable,Goofy_Goobers
news65014,descartable,Goofy_Goobers
news65016,descartable,Goofy_Goobers
news65017,descartable,Goofy_Goobers
news65021,descartable,Goofy_Goobers
news65022,descartable,Goofy_Goobers
news65028,descartable,Goofy_Goobers
news65031,descartable,Goofy_Goobers
news65034,desarrollo,Goofy_Goobers
news65036,descartable,Goofy_Goobers
news65041,descartable,Goofy_Goobers
news65042,reputación,Goofy_Goobers
news65045,descartable,Goofy_Goobers
news65047,descartable,Goofy_Goobers
news65049,descartable,Goofy_Goobers
news65051,descartable,Goofy_Goobers
news65055,descartable,Goofy_Goobers
news65059,descartable,Goofy_Goobers
news65063,descartable,Goofy_Goobers
news65065,descartable,Goofy_Goobers
news65066,alianza,Goofy_Goobers
news65068,descartable,Goofy_Goobers
news65072,descartable,Goofy_Goobers
news65074,descartable,Goofy_Goobers
news65088,descartable,Goofy_Goobers
news65089,descartable,Goofy_Goobers
news65090,descartable,Goofy_Goobers
news65091,descartable,Goofy_Goobers
news65093,descartable,Goofy_Goobers
news65094,descartable,Goofy_Goobers
news65096,alianza,Goofy_Goobers
news65104,descartable,Goofy_Goobers
news65106,reputación,Goofy_Goobers
news65107,sostenibilidad,Goofy_Goobers
news65108,descartable,Goofy_Goobers
news65109,descartable,Goofy_Goobers
news65111,desarrollo,Goofy_Goobers
news65127,regulación,Goofy_Goobers
news65130,alianza,Goofy_Goobers
news65134,regulación,Goofy_Goobers
news65139,descartable,Goofy_Goobers
news65147,descartable,Goofy_Goobers
news65149,alianza,Goofy_Goobers
news65152,descartable,Goofy_Goobers
news65157,alianza,Goofy_Goobers
news65160,descartable,Goofy_Goobers
news65162,descartable,Goofy_Goobers
news65164,descartable,Goofy_Goobers
news65170,descartable,Goofy_Goobers
news65173,descartable,Goofy_Goobers
news65174,descartable,Goofy_Goobers
news65175,alianza,Goofy_Goobers
news65180,descartable,Goofy_Goobers
news65182,descartable,Goofy_Goobers
news65183,descartable,Goofy_Goobers
news65194,descartable,Goofy_Goobers
news65206,descartable,Goofy_Goobers
news65211,descartable,Goofy_Goobers
news65213,descartable,Goofy_Goobers
news65214,descartable,Goofy_Goobers
news65217,descartable,Goofy_Goobers
news65224,descartable,Goofy_Goobers
news65225,descartable,Goofy_Goobers
news65227,descartable,Goofy_Goobers
news65232,descartable,Goofy_Goobers
news65234,descartable,Goofy_Goobers
news65241,descartable,Goofy_Goobers
news65248,descartable,Goofy_Goobers
news65256,descartable,Goofy_Goobers
news65267,alianza,Goofy_Goobers
news65269,descartable,Goofy_Goobers
news65272,descartable,Goofy_Goobers
news65273,alianza,Goofy_Goobers
news65274,descartable,Goofy_Goobers
news65278,alianza,Goofy_Goobers
news65282,descartable,Goofy_Goobers
news65283,descartable,Goofy_Goobers
news65286,descartable,Goofy_Goobers
news65288,descartable,Goofy_Goobers
news65291,descartable,Goofy_Goobers
news65295,descartable,Goofy_Goobers
news65296,descartable,Goofy_Goobers
news65297,descartable,Goofy_Goobers
news65300,descartable,Goofy_Goobers
news65301,descartable,Goofy_Goobers
news65305,descartable,Goofy_Goobers
news65307,descartable,Goofy_Goobers
news65311,descartable,Goofy_Goobers
news65316,descartable,Goofy_Goobers
news65318,descartable,Goofy_Goobers
news65323,descartable,Goofy_Goobers
news65324,descartable,Goofy_Goobers
news65326,descartable,Goofy_Goobers
news65327,descartable,Goofy_Goobers
news65331,descartable,Goofy_Goobers
news65344,descartable,Goofy_Goobers
news65347,alianza,Goofy_Goobers
news65348,descartable,Goofy_Goobers
news65359,descartable,Goofy_Goobers
news65364,descartable,Goofy_Goobers
news65368,descartable,Goofy_Goobers
news65376,descartable,Goofy_Goobers
news65378,descartable,Goofy_Goobers
news65381,descartable,Goofy_Goobers
news65384,descartable,Goofy_Goobers
news65390,descartable,Goofy_Goobers
news65399,regulación,Goofy_Goobers
news65409,descartable,Goofy_Goobers
news65410,regulación,Goofy_Goobers
news65423,descartable,Goofy_Goobers
news65426,descartable,Goofy_Goobers
news65428,descartable,Goofy_Goobers
news65429,descartable,Goofy_Goobers
news65431,descartable,Goofy_Goobers
news65433,descartable,Goofy_Goobers
news65435,descartable,Goofy_Goobers
news65439,alianza,Goofy_Goobers
news65441,descartable,Goofy_Goobers
news65444,descartable,Goofy_Goobers
news65449,descartable,Goofy_Goobers
news65462,descartable,Goofy_Goobers
news65467,descartable,Goofy_Goobers
news65468,descartable,Goofy_Goobers
news65471,descartable,Goofy_Goobers
news65473,descartable,Goofy_Goobers
news65476,descartable,Goofy_Goobers
news65479,descartable,Goofy_Goobers
news65480,descartable,Goofy_Goobers
news65481,descartable,Goofy_Goobers
news65482,descartable,Goofy_Goobers
news65483,descartable,Goofy_Goobers
news65494,descartable,Goofy_Goobers
news65497,reputación,Goofy_Goobers
news65504,descartable,Goofy_Goobers
news65506,descartable,Goofy_Goobers
news65511,descartable,Goofy_Goobers
news65513,descartable,Goofy_Goobers
news65514,descartable,Goofy_Goobers
news65522,descartable,Goofy_Goobers
news65523,descartable,Goofy_Goobers
news65527,descartable,Goofy_Goobers
news65531,descartable,Goofy_Goobers
news65537,descartable,Goofy_Goobers
news65539,alianza,Goofy_Goobers
news65540,descartable,Goofy_Goobers
news65541,descartable,Goofy_Goobers
news65545,descartable,Goofy_Goobers
news65547,descartable,Goofy_Goobers
news65548,regulación,Goofy_Goobers
news65549,alianza,Goofy_Goobers
news65550,descartable,Goofy_Goobers
news65555,descartable,Goofy_Goobers
news65570,descartable,Goofy_Goobers
news65572,descartable,Goofy_Goobers
news65575,descartable,Goofy_Goobers
news65581,descartable,Goofy_Goobers
news65583,descartable,Goofy_Goobers
news65587,descartable,Goofy_Goobers
news65590,descartable,Goofy_Goobers
news65591,descartable,Goofy_Goobers
news65596,descartable,Goofy_Goobers
news65597,descartable,Goofy_Goobers
news65604,alianza,Goofy_Goobers
news65609,descartable,Goofy_Goobers
news65610,alianza,Goofy_Goobers
news65614,alianza,Goofy_Goobers
news65618,descartable,Goofy_Goobers
news65621,descartable,Goofy_Goobers
news65623,descartable,Goofy_Goobers
news65629,descartable,Goofy_Goobers
news65630,descartable,Goofy_Goobers
news65641,descartable,Goofy_Goobers
news65643,descartable,Goofy_Goobers
news65645,descartable,Goofy_Goobers
news65648,descartable,Goofy_Goobers
news65650,descartable,Goofy_Goobers
news65656,descartable,Goofy_Goobers
news65658,descartable,Goofy_Goobers
news65660,descartable,Goofy_Goobers
news65663,descartable,Goofy_Goobers
news65664,descartable,Goofy_Goobers
news65665,descartable,Goofy_Goobers
news65666,descartable,Goofy_Goobers
news65672,descartable,Goofy_Goobers
news65673,descartable,Goofy_Goobers
news65676,descartable,Goofy_Goobers
news65677,descartable,Goofy_Goobers
news65683,descartable,Goofy_Goobers
news65685,descartable,Goofy_Goobers
news65686,descartable,Goofy_Goobers
news65687,descartable,Goofy_Goobers
news65689,descartable,Goofy_Goobers
news65697,descartable,Goofy_Goobers
news65700,descartable,Goofy_Goobers
news65702,regulación,Goofy_Goobers
news65710,regulación,Goofy_Goobers
news65711,descartable,Goofy_Goobers
news65714,descartable,Goofy_Goobers
news65719,descartable,Goofy_Goobers
news65721,descartable,Goofy_Goobers
news65727,descartable,Goofy_Goobers
news65729,descartable,Goofy_Goobers
news65730,descartable,Goofy_Goobers
news65732,descartable,Goofy_Goobers
news65742,descartable,Goofy_Goobers
news65749,descartable,Goofy_Goobers
news65756,descartable,Goofy_Goobers
news65763,descartable,Goofy_Goobers
news65772,descartable,Goofy_Goobers
news65773,descartable,Goofy_Goobers
news65783,descartable,Goofy_Goobers
news65787,descartable,Goofy_Goobers
news65788,descartable,Goofy_Goobers
news65789,descartable,Goofy_Goobers
news65790,descartable,Goofy_Goobers
news65791,descartable,Goofy_Goobers
news65802,descartable,Goofy_Goobers
news65806,descartable,Goofy_Goobers
news65807,alianza,Goofy_Goobers
news65808,descartable,Goofy_Goobers
news65809,descartable,Goofy_Goobers
news65813,descartable,Goofy_Goobers
news65817,descartable,Goofy_Goobers
news65819,descartable,Goofy_Goobers
news65822,descartable,Goofy_Goobers
news65830,descartable,Goofy_Goobers
news65832,descartable,Goofy_Goobers
news65835,descartable,Goofy_Goobers
news65838,descartable,Goofy_Goobers
news65843,alianza,Goofy_Goobers
news65847,descartable,Goofy_Goobers
news65848,descartable,Goofy_Goobers
news65849,descartable,Goofy_Goobers
news65852,descartable,Goofy_Goobers
news65854,descartable,Goofy_Goobers
news65855,descartable,Goofy_Goobers
news65866,descartable,Goofy_Goobers
news65868,descartable,Goofy_Goobers
news65874,descartable,Goofy_Goobers
news65875,descartable,Goofy_Goobers
news65877,descartable,Goofy_Goobers
news65879,descartable,Goofy_Goobers
news65892,descartable,Goofy_Goobers
news65894,descartable,Goofy_Goobers
news65899,descartable,Goofy_Goobers
news65902,descartable,Goofy_Goobers
news65904,descartable,Goofy_Goobers
news65908,descartable,Goofy_Goobers
news65912,descartable,Goofy_Goobers
news65913,descartable,Goofy_Goobers
news65917,descartable,Goofy_Goobers
news65919,descartable,Goofy_Goobers
news65922,descartable,Goofy_Goobers
news65923,descartable,Goofy_Goobers
news65927,descartable,Goofy_Goobers
news65929,descartable,Goofy_Goobers
news65933,descartable,Goofy_Goobers
news65935,descartable,Goofy_Goobers
news65944,descartable,Goofy_Goobers
news65946,descartable,Goofy_Goobers
news65951,descartable,Goofy_Goobers
news65957,descartable,Goofy_Goobers
news65958,descartable,Goofy_Goobers
news65962,descartable,Goofy_Goobers
news65968,descartable,Goofy_Goobers
news65971,descartable,Goofy_Goobers
news65973,descartable,Goofy_Goobers
news65977,descartable,Goofy_Goobers
news65983,descartable,Goofy_Goobers
news65987,descartable,Goofy_Goobers
news65990,descartable,Goofy_Goobers
news65992,descartable,Goofy_Goobers
news65994,descartable,Goofy_Goobers
news65995,descartable,Goofy_Goobers
news65997,descartable,Goofy_Goobers
news66001,descartable,Goofy_Goobers
news66008,descartable,Goofy_Goobers
news66010,descartable,Goofy_Goobers
news66015,descartable,Goofy_Goobers
news66018,descartable,Goofy_Goobers
news66021,descartable,Goofy_Goobers
news66022,descartable,Goofy_Goobers
news66023,descartable,Goofy_Goobers
news66025,descartable,Goofy_Goobers
news66030,descartable,Goofy_Goobers
news66033,descartable,Goofy_Goobers
news66048,descartable,Goofy_Goobers
news66051,descartable,Goofy_Goobers
news66056,descartable,Goofy_Goobers
news66057,descartable,Goofy_Goobers
news66060,descartable,Goofy_Goobers
news66062,descartable,Goofy_Goobers
news66065,descartable,Goofy_Goobers
news66067,descartable,Goofy_Goobers
news66068,descartable,Goofy_Goobers
news66069,descartable,Goofy_Goobers
news66070,descartable,Goofy_Goobers
news66072,descartable,Goofy_Goobers
news66074,reputación,Goofy_Goobers
news66079,descartable,Goofy_Goobers
news66088,descartable,Goofy_Goobers
news66090,descartable,Goofy_Goobers
news66095,descartable,Goofy_Goobers
news66096,descartable,Goofy_Goobers
news66097,descartable,Goofy_Goobers
news66100,descartable,Goofy_Goobers
news66102,descartable,Goofy_Goobers
news66107,descartable,Goofy_Goobers
news66110,descartable,Goofy_Goobers
news66111,descartable,Goofy_Goobers
news66112,descartable,Goofy_Goobers
news66113,descartable,Goofy_Goobers
news66122,descartable,Goofy_Goobers
news66135,descartable,Goofy_Goobers
news66139,descartable,Goofy_Goobers
news66140,descartable,Goofy_Goobers
news66143,descartable,Goofy_Goobers
news66145,alianza,Goofy_Goobers
news66147,descartable,Goofy_Goobers
news66156,descartable,Goofy_Goobers
news66160,descartable,Goofy_Goobers
news66163,descartable,Goofy_Goobers
news66164,descartable,Goofy_Goobers
news66167,descartable,Goofy_Goobers
news66172,descartable,Goofy_Goobers
news66175,descartable,Goofy_Goobers
news66180,descartable,Goofy_Goobers
news66185,descartable,Goofy_Goobers
news66188,regulación,Goofy_Goobers
news66191,descartable,Goofy_Goobers
news66194,descartable,Goofy_Goobers
news66199,descartable,Goofy_Goobers
news66210,descartable,Goofy_Goobers
news66215,descartable,Goofy_Goobers
news66216,descartable,Goofy_Goobers
news66218,descartable,Goofy_Goobers
news66223,descartable,Goofy_Goobers
news66226,descartable,Goofy_Goobers
news66227,descartable,Goofy_Goobers
news66228,descartable,Goofy_Goobers
news66232,descartable,Goofy_Goobers
news66235,descartable,Goofy_Goobers
news66236,descartable,Goofy_Goobers
news66237,descartable,Goofy_Goobers
news66242,descartable,Goofy_Goobers
news66258,descartable,Goofy_Goobers
news66261,descartable,Goofy_Goobers
news66262,descartable,Goofy_Goobers
news66263,descartable,Goofy_Goobers
news66265,descartable,Goofy_Goobers
news66268,descartable,Goofy_Goobers
news66269,descartable,Goofy_Goobers
news66271,descartable,Goofy_Goobers
news66272,descartable,Goofy_Goobers
news66281,descartable,Goofy_Goobers
news66282,descartable,Goofy_Goobers
news66283,descartable,Goofy_Goobers
news66287,descartable,Goofy_Goobers
news66289,alianza,Goofy_Goobers
news66295,descartable,Goofy_Goobers
news66298,descartable,Goofy_Goobers
news66299,descartable,Goofy_Goobers
news66302,descartable,Goofy_Goobers
news66303,descartable,Goofy_Goobers
news66307,descartable,Goofy_Goobers
news66309,descartable,Goofy_Goobers
news66310,descartable,Goofy_Goobers
news66311,descartable,Goofy_Goobers
news66313,descartable,Goofy_Goobers
news66314,descartable,Goofy_Goobers
news66320,descartable,Goofy_Goobers
news66322,descartable,Goofy_Goobers
news66327,descartable,Goofy_Goobers
news66330,descartable,Goofy_Goobers
news66340,descartable,Goofy_Goobers
news66352,descartable,Goofy_Goobers
news66358,descartable,Goofy_Goobers
news66360,descartable,Goofy_Goobers
news66364,descartable,Goofy_Goobers
news66367,descartable,Goofy_Goobers
news66369,descartable,Goofy_Goobers
news66372,descartable,Goofy_Goobers
news66373,descartable,Goofy_Goobers
news66380,descartable,Goofy_Goobers
news66382,descartable,Goofy_Goobers
news66383,descartable,Goofy_Goobers
news66385,descartable,Goofy_Goobers
news66386,descartable,Goofy_Goobers
news66387,descartable,Goofy_Goobers
news66393,descartable,Goofy_Goobers
news66394,reputación,Goofy_Goobers
news66396,descartable,Goofy_Goobers
news66398,descartable,Goofy_Goobers
news66399,alianza,Goofy_Goobers
news66401,descartable,Goofy_Goobers
news66405,regulación,Goofy_Goobers
news66406,descartable,Goofy_Goobers
news66408,descartable,Goofy_Goobers
news66419,descartable,Goofy_Goobers
